TransferId,BudgetLevel,DocType,BFY,RpioCode,FundCode,FundName,DocumentNumber,ProcessedDate,AhCode,AhName,OrgCode,OrgName,RcCode,DivisionName,AccountCode,ProgramAreaCode,ProgramAreaName,ProgramProjectName,ProgramProjectCode,FromTo,BocCode,BocName,Amount,Purpose
553,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-DD2-37-SEMD-91120,9/11/2020 17:56,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,38,WORKING CAPITAL FUND,14895.3,"THIS RP CORRECTS AN ERROR FROM RP: 06-2020-19T-DD2-SEMD-82020; TRANSFERS FY19 000DD2 FUNDS FROM BOC 37 TO 38-SEMD MOBILE DEVICES. THERE IS NO NEGATIVE IMPACT TO LOSING BOC. PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
554,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-DD2-37-WSA-92320,9/23/2020 18:29,6A00P,REGION 06 PIPELINE,6A00P,REGION 06 PIPELINE,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,FROM,36,EXPENSES,446.84,"PAYMENT TO WSA FOR SEMD MEDICAL MONITORING THERE ARE NO NEGATIVE IMPACTS TO THE LOSING BOCS. PROGRAM POC: TYRONE HOSKINS 214-665-7375/ANGELA RESTIVO-214-665-7123; BUDGET POC: DONNIE HAZLE, 214-665-7105 (PLUS 3 RPS-BUDGET PAGE CHANGES ONLY) "
555,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-DD2-37-WSA-92320,9/23/2020 18:29,6A00P,REGION 06 PIPELINE,6A00P,REGION 06 PIPELINE,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,37,CONTRACTS,446.84,"PAYMENT TO WSA FOR SEMD MEDICAL MONITORING THERE ARE NO NEGATIVE IMPACTS TO THE LOSING BOCS. PROGRAM POC: TYRONE HOSKINS 214-665-7375/ANGELA RESTIVO-214-665-7123; BUDGET POC: DONNIE HAZLE, 214-665-7105 (PLUS 3 RPS-BUDGET PAGE CHANGES ONLY) "
556,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-EC7-37-SEMD-90120,9/2/2020 22:11,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,FROM,36,EXPENSES,1551,"THIS REPROGRAM TRANSFERS FUNDS FROM BOC 36 TO 37 FOR PROGRAM CONTRACT PRIORITIES; THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC; PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
557,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-EC7-37-SEMD-90120,9/2/2020 22:11,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,TO,37,CONTRACTS,1551,"THIS REPROGRAM TRANSFERS FUNDS FROM BOC 36 TO 37 FOR PROGRAM CONTRACT PRIORITIES; THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC; PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
558,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-EC7-37-SEMD-91020,9/10/2020 17:51,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,FROM,36,EXPENSES,75.86,"TRANSFER FUNDS TO SUPPORT SEMD FOR MISSION OBJECTIVES/PRIORITIES. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS,214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
559,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-EC7-37-SEMD-91020,9/10/2020 17:51,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,TO,37,CONTRACTS,75.86,"TRANSFER FUNDS TO SUPPORT SEMD FOR MISSION OBJECTIVES/PRIORITIES. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS,214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
560,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-F2F8-37-WSA-041520,4/15/2020 16:38,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,GF2,O+A,OPERATIONS AND ADMINISTRATION,FACILITIES INFRA. & OPERATIONS,F2,FROM,36,EXPENSES,5294.48,"MOVING FUNDS TO BOC 37TO FUND OPTION PERIOD 4 OF THE TELESOLV CONTRACT; THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC.PROGRAM POC: ANGELA RESTIVO, 214-665-7123;BUDGET POC:DONNIE HAZLE, 214-665-7105 "
561,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-F2F8-37-WSA-041520,4/15/2020 16:38,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,GF2,O+A,OPERATIONS AND ADMINISTRATION,FACILITIES INFRA. & OPERATIONS,F2,TO,37,CONTRACTS,5294.48,"MOVING FUNDS TO BOC 37TO FUND OPTION PERIOD 4 OF THE TELESOLV CONTRACT; THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC.PROGRAM POC: ANGELA RESTIVO, 214-665-7123;BUDGET POC:DONNIE HAZLE, 214-665-7105 "
562,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-F2F8-37-WSA-041520,4/15/2020 16:38,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,HF8,ITDMS,IT / DATA MANAGEMENT / SECURITY,IT/DATA MANAGEMENT,F8,FROM,36,EXPENSES,41099.72,"MOVING FUNDS TO BOC 37TO FUND OPTION PERIOD 4 OF THE TELESOLV CONTRACT; THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC.PROGRAM POC: ANGELA RESTIVO, 214-665-7123;BUDGET POC:DONNIE HAZLE, 214-665-7105 "
563,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-F2F8-37-WSA-041520,4/15/2020 16:38,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,HF8,ITDMS,IT / DATA MANAGEMENT / SECURITY,IT/DATA MANAGEMENT,F8,TO,37,CONTRACTS,41099.72,"MOVING FUNDS TO BOC 37TO FUND OPTION PERIOD 4 OF THE TELESOLV CONTRACT; THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC.PROGRAM POC: ANGELA RESTIVO, 214-665-7123;BUDGET POC:DONNIE HAZLE, 214-665-7105 "
564,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-JC7-37-WSA-041720,4/20/2020 14:28,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,JC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,FROM,36,EXPENSES,1700,"MOVING FUNDS TO BOC 37 TO FUND THE TELESOLV CONTRACT. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: ANGELA RESTIVO, 214-665-7123;BUDGET CONTRACT:DONNIE HAZLE, 214-665-7105 "
565,7,RP,2019,06,T,SUPERFUND,RP 06-2020-19T-JC7-37-WSA-041720,4/20/2020 14:28,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,JC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,TO,37,CONTRACTS,1700,"MOVING FUNDS TO BOC 37 TO FUND THE TELESOLV CONTRACT. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: ANGELA RESTIVO, 214-665-7123;BUDGET CONTRACT:DONNIE HAZLE, 214-665-7105 "
566,7,RP,2019,06,T,SUPERFUND,RP 06-2020-20T-WSA-WCF-93020,10/1/2020 0:46,6A00P,REGION 06 PIPELINE,6A00P,REGION 06 PIPELINE,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,FROM,37,CONTRACTS,446.84,"THIS REPROGRAM SWAPS FUNDS FOR THE FOH IA. THIS RETURNS FUNDS TO WCF THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: HEATHER CHANDLER, 214-665-8032; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
567,7,RP,2019,06,T,SUPERFUND,RP 06-2020-20T-WSA-WCF-93020,10/1/2020 0:46,6A00P,REGION 06 PIPELINE,6A00P,REGION 06 PIPELINE,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,38,WORKING CAPITAL FUND,446.84,"THIS REPROGRAM SWAPS FUNDS FOR THE FOH IA. THIS RETURNS FUNDS TO WCF THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: HEATHER CHANDLER, 214-665-8032; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
568,7,RP,2019,06,T,SUPERFUND,RP 16-T-2020-01-00150,10/31/2019 18:56,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,GF2,O+A,OPERATIONS AND ADMINISTRATION,FACILITIES INFRA. & OPERATIONS,F2,TO,36,EXPENSES,36000,THIS REPROGRAMMING TRANSFERS FUNDS TO REGION 6 TO COVER COSTS ASSOCIATED WITH THE REGION 6 MOVE. THE SAVING IN TRAVEL RESOURCES REFLECT OMS&AMP;#8217;S INVESTMENT IN GREEN CONFERENCING. CONTACT: KWAME OBENG 202-564-6269 
569,7,RP,2019,06,TD,SUPERFUND,RP 06-2020-19TD-DC6-38-WCF-80620,8/7/2020 15:48,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,TO,38,WORKING CAPITAL FUND,90813,"THIS REPROGRAM MOVES RECERTIFIED DEOBLIGATED FUNDS FOR 20DPREOC06G TO BE  USED FOR THE FY20 WCF REOC SERVICE AGREEMENT. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
570,7,RP,2019,06,TD,SUPERFUND,RP 06-2020-19TD-DC6-38-WCF-80620,8/7/2020 15:48,6A00E,REGION 06 REMOVALS,6A00E,REGION 06 REMOVALS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,FROM,37,CONTRACTS,90813,"THIS REPROGRAM MOVES RECERTIFIED DEOBLIGATED FUNDS FOR 20DPREOC06G TO BE  USED FOR THE FY20 WCF REOC SERVICE AGREEMENT. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
571,7,RP,2019,06,TD,SUPERFUND,RP 06-2020-19TD-DC6-R10-SED81920,8/27/2020 15:13,6A00E,REGION 06 REMOVALS,6A00E,REGION 06 REMOVALS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,FROM,37,CONTRACTS,233034.14,"THIS REPROGRAM IS TO TRANSFER FUNDS TO R10 FOR THEIR EMERGENCY RESPONSE BRANCH'S START AND ERRS CONTRACTS TO SUPPORT TIME CRITICAL REMOVAL ACTIONS. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. THIS IS #2 OF 2 REPROGRAMS TO REGION 10. PROGRAM POCS: R6: TYRONE HOSKINS, 214-665-7375; R10: JENNIFER S JOHNSON: 206-573-1037 BUDGET POCS: R6: DONNIE HAZLE, 214-665-7105; R10: KHANH NGUYEN, 206-553-4193."
572,7,RP,2019,06,TD,SUPERFUND,RP 06-2020-19TD-DC6-SEMD-082520,8/26/2020 17:25,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,FROM,37,CONTRACTS,792696.87,"THIS TRANSFER MOVES RECERTIFIED FUNDS FROM 06-000DC6 TO 6A00E-000DC6 FOR SEMD REMOVAL PROGRAM PRIORITY PROJECTS; THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
573,7,RP,2019,06,TD,SUPERFUND,RP 06-2020-19TD-DC6-SEMD-082520,8/26/2020 17:25,6A00E,REGION 06 REMOVALS,6A00E,REGION 06 REMOVALS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,TO,37,CONTRACTS,792696.87,"THIS TRANSFER MOVES RECERTIFIED FUNDS FROM 06-000DC6 TO 6A00E-000DC6 FOR SEMD REMOVAL PROGRAM PRIORITY PROJECTS; THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
574,7,RP,2019,06,TD,SUPERFUND,RP 06-2020-19TD-EC7-37-SEMD-90120,9/2/2020 22:10,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,FROM,36,EXPENSES,13216,"THIS REPROGRAM TRANSFERS FUNDS FROM BOC 36 TO 37 FOR PROGRAM CONTRACT PRIORITIES; THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC; PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
575,7,RP,2019,06,TD,SUPERFUND,RP 06-2020-19TD-EC7-37-SEMD-90120,9/2/2020 22:10,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,TO,37,CONTRACTS,13216,"THIS REPROGRAM TRANSFERS FUNDS FROM BOC 36 TO 37 FOR PROGRAM CONTRACT PRIORITIES; THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC; PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
576,7,RP,2019,06,TD,SUPERFUND,RP 06-2020-19TD-EC7-41-SEMD-91020,9/10/2020 17:50,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,FROM,37,CONTRACTS,120000,"TRANSFER FUNDS TO SUPPORT SEMD FOR MISSION OBJECTIVES/PRIORITIES. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS,214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
577,7,RP,2019,06,TD,SUPERFUND,RP 06-2020-19TD-EC7-41-SEMD-91020,9/10/2020 17:50,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,TO,41,GRANTS,120000,"TRANSFER FUNDS TO SUPPORT SEMD FOR MISSION OBJECTIVES/PRIORITIES. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS,214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
578,7,RP,2019,06,TD,SUPERFUND,RP 06-2020-19TD-EC7-SEMD-82020,8/27/2020 18:46,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,FROM,37,CONTRACTS,4124.95,"TRANSFER FUNDS FROM BOC 37 TO BOC 38 FOR WORKING CAPITAL FUND FOR SEMD MOBILE DEVICES. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
579,7,RP,2019,06,TD,SUPERFUND,RP 06-2020-19TD-EC7-SEMD-82020,8/27/2020 18:46,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,TO,38,WORKING CAPITAL FUND,4124.95,"TRANSFER FUNDS FROM BOC 37 TO BOC 38 FOR WORKING CAPITAL FUND FOR SEMD MOBILE DEVICES. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
580,7,RP,2020,06,B,EPM,RP 06-2019-20B-59-MSD123019B,1/16/2020 22:44,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A59,CAC,CLEAN AIR AND CLIMATE,FEDERAL SUPPORT FOR AIR QUALITY MANAGEMENT,59,FROM,21,TRAVEL,10000,THE PURPOSE OF THIS TRANSFER IS TO PROVIDE FOR AQM-RELATED TRAVEL OBLIGATIONS ASSOCIATED WITH THE R6 ADMINISTRATOR AND R6 LAB PROGRAM.  ALL FUNDS REMAIN W/IN THEIR ORIGINAL PROGRAM AREA(CAC)/PROJECT (59) AND OCCURS W/OUT ADVERSE IMPACT IAW EPA RMDS 2520. BUDGET POC:  TERRY EPPLER
581,7,RP,2020,06,B,EPM,RP 06-2019-20B-59-MSD123019B,1/16/2020 22:44,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,F59,CAC,CLEAN AIR AND CLIMATE,FEDERAL SUPPORT FOR AIR QUALITY MANAGEMENT,59,TO,21,TRAVEL,10000,THE PURPOSE OF THIS TRANSFER IS TO PROVIDE FOR AQM-RELATED TRAVEL OBLIGATIONS ASSOCIATED WITH THE R6 ADMINISTRATOR AND R6 LAB PROGRAM.  ALL FUNDS REMAIN W/IN THEIR ORIGINAL PROGRAM AREA(CAC)/PROJECT (59) AND OCCURS W/OUT ADVERSE IMPACT IAW EPA RMDS 2520. BUDGET POC:  TERRY EPPLER
582,7,RP,2020,06,B,EPM,RP 06-2020-20B-44-ORC052820,5/29/2020 12:01,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,E44,ENF,ENFORCEMENT,CIVIL ENFORCEMENT,44,FROM,37,CONTRACTS,3240,"THIS TRANSFER SUPPORTS EXPENSE OBLIGATIONS ASSOCIATED WITH THE R6 OFFICE OF REGIONAL COUNSEL PROGRAM. ALL FUNDS REMAIN W/IN THEIR ORIGINAL PROGRAM PROJECT (44) / PROGRAM AREA (ENF) AND THE TRANSFER OCCURS W/OUT ADVERSE IMPACT IAW RMDS 2520. BUDGET POC: TERRY D. EPPLERPRGM POC: SHERRY LAWRENCE (FCO), 214-665-6567"
583,7,RP,2020,06,B,EPM,RP 06-2020-20B-44-ORC052820,5/29/2020 12:01,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,E44,ENF,ENFORCEMENT,CIVIL ENFORCEMENT,44,TO,36,EXPENSES,3240,"THIS TRANSFER SUPPORTS EXPENSE OBLIGATIONS ASSOCIATED WITH THE R6 OFFICE OF REGIONAL COUNSEL PROGRAM. ALL FUNDS REMAIN W/IN THEIR ORIGINAL PROGRAM PROJECT (44) / PROGRAM AREA (ENF) AND THE TRANSFER OCCURS W/OUT ADVERSE IMPACT IAW RMDS 2520. BUDGET POC: TERRY D. EPPLERPRGM POC: SHERRY LAWRENCE (FCO), 214-665-6567"
584,7,RP,2020,06,B,EPM,RP 06-2020-20B-46-ARD090820,9/10/2020 16:46,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A46,CAC,CLEAN AIR AND CLIMATE,CLIMATE PROTECTION PROGRAM,46,FROM,37,CONTRACTS,17500,"THIS TRANSFER SUPPORTS EXPENSE OBLIGATIONS ASSOCIATED WITH THE R6 AIR  & RADIATION PROGRAM. ALL FUNDS REMAIN W/IN THE CLIMATE PROTECTION PROGRAM. THE TRANSFER OCCURS W/OUT ADVERSE IMPACT TO THE LOSING OBJECT CLASS IAW RMDS 2520, USC TITLE 31.. BUDGET POC: TERRY D. EPPLERPRGM POC: PATTI SONNTAG"
585,7,RP,2020,06,B,EPM,RP 06-2020-20B-46-ARD090820,9/10/2020 16:46,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A46,CAC,CLEAN AIR AND CLIMATE,CLIMATE PROTECTION PROGRAM,46,TO,41,GRANTS,17500,"THIS TRANSFER SUPPORTS EXPENSE OBLIGATIONS ASSOCIATED WITH THE R6 AIR  & RADIATION PROGRAM. ALL FUNDS REMAIN W/IN THE CLIMATE PROTECTION PROGRAM. THE TRANSFER OCCURS W/OUT ADVERSE IMPACT TO THE LOSING OBJECT CLASS IAW RMDS 2520, USC TITLE 31.. BUDGET POC: TERRY D. EPPLERPRGM POC: PATTI SONNTAG"
586,7,RP,2020,06,B,EPM,RP 06-2020-20B-46-H5-ARD-120320,12/4/2020 2:42,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A46,CAC,CLEAN AIR AND CLIMATE,CLIMATE PROTECTION PROGRAM,46,FROM,37,CONTRACTS,28635.79,"TRANSFER FY20 FUNDS FROM BOC 37 TO BOC 36 FOR ARD PROGRAM PRIORITIES - NEW MOBILE LAB FOR THE FOR THE NPAP PROGRAM. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: PATTI SONNTAG, 214-665-2213; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
587,7,RP,2020,06,B,EPM,RP 06-2020-20B-46-H5-ARD-120320,12/4/2020 2:42,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A46,CAC,CLEAN AIR AND CLIMATE,CLIMATE PROTECTION PROGRAM,46,TO,36,EXPENSES,28635.79,"TRANSFER FY20 FUNDS FROM BOC 37 TO BOC 36 FOR ARD PROGRAM PRIORITIES - NEW MOBILE LAB FOR THE FOR THE NPAP PROGRAM. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: PATTI SONNTAG, 214-665-2213; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
588,7,RP,2020,06,B,EPM,RP 06-2020-20B-46-H5-ARD-120320,12/4/2020 2:42,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,AH5,IAR,INDOOR AIR AND RADIATION,REDUCE RISKS FROM INDOOR AIR,H5,FROM,37,CONTRACTS,3400,"TRANSFER FY20 FUNDS FROM BOC 37 TO BOC 36 FOR ARD PROGRAM PRIORITIES - NEW MOBILE LAB FOR THE FOR THE NPAP PROGRAM. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: PATTI SONNTAG, 214-665-2213; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
589,7,RP,2020,06,B,EPM,RP 06-2020-20B-46-H5-ARD-120320,12/4/2020 2:42,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,AH5,IAR,INDOOR AIR AND RADIATION,REDUCE RISKS FROM INDOOR AIR,H5,TO,36,EXPENSES,3400,"TRANSFER FY20 FUNDS FROM BOC 37 TO BOC 36 FOR ARD PROGRAM PRIORITIES - NEW MOBILE LAB FOR THE FOR THE NPAP PROGRAM. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: PATTI SONNTAG, 214-665-2213; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
590,7,RP,2020,06,B,EPM,RP 06-2020-20B-46-MSD090120,9/1/2020 15:24,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A46XP3,CAC,CLEAN AIR AND CLIMATE,CLIMATE PROTECTION PROGRAM : ENERGY STAR,46,TO,10,PAYROLL,13000,THIS TRANSFER CORRECTS PAYROLL OBLIGATIONS THAT HAVE EXCEEDED THEIR INITIAL PROJECTIONS. ALL FUNDS REMAIN W/IN THEIR ORIGINAL PROGRAM PROJECT (46) / PROGRAM AREA (CAC) AND OBJECT CLASS THE TRANSFER OCCURS W/THE CONCURRENCE OF OCFO. BUDGET POC: TERRY D. EPPLERBUDGET OFFICER: JOHN SPELMAN
591,7,RP,2020,06,B,EPM,RP 06-2020-20B-46-MSD090120,9/1/2020 15:24,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A46XQ3,CAC,CLEAN AIR AND CLIMATE,CLIMATE PROTECTION PROGRAM : GHG REPORTING REGISTRY,46,FROM,10,PAYROLL,13000,THIS TRANSFER CORRECTS PAYROLL OBLIGATIONS THAT HAVE EXCEEDED THEIR INITIAL PROJECTIONS. ALL FUNDS REMAIN W/IN THEIR ORIGINAL PROGRAM PROJECT (46) / PROGRAM AREA (CAC) AND OBJECT CLASS THE TRANSFER OCCURS W/THE CONCURRENCE OF OCFO. BUDGET POC: TERRY D. EPPLERBUDGET OFFICER: JOHN SPELMAN
592,7,RP,2020,06,B,EPM,RP 06-2020-20B-50-ECAD070620,7/6/2020 20:03,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,E50,COM,COMPLIANCE,COMPLIANCE MONITORING,50,FROM,37,CONTRACTS,25000,"THIS TRANSFER REALLOCATES FY20 EPM COM RESOURCES FROM CONTRACTS TO PROVIDE FOR WCF OBLIGATIONS.  ALL FUNDS REMAIN WITHIN THEIR ORIGINAL PROGRAM PROJECT WITHOUT ADVERSE IMPACT TO THE LOSING BOC IAW EPA RMDS 2520, 30 CFR, AND RELATED GUIDANCE. BUDGET POC - TERRY EPPLERECAD POC -SHERRY LAWRENCE."
593,7,RP,2020,06,B,EPM,RP 06-2020-20B-50-ECAD070620,7/6/2020 20:03,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,E50,COM,COMPLIANCE,COMPLIANCE MONITORING,50,TO,38,WORKING CAPITAL FUND,25000,"THIS TRANSFER REALLOCATES FY20 EPM COM RESOURCES FROM CONTRACTS TO PROVIDE FOR WCF OBLIGATIONS.  ALL FUNDS REMAIN WITHIN THEIR ORIGINAL PROGRAM PROJECT WITHOUT ADVERSE IMPACT TO THE LOSING BOC IAW EPA RMDS 2520, 30 CFR, AND RELATED GUIDANCE. BUDGET POC - TERRY EPPLERECAD POC -SHERRY LAWRENCE."
594,7,RP,2020,06,B,EPM,RP 06-2020-20B-50-ECAD082620,8/27/2020 18:47,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,E50,COM,COMPLIANCE,COMPLIANCE MONITORING,50,FROM,36,EXPENSES,1687,"THIS TRANSFER REALLOCATES FY20 EPM COM RESOURCES FROM EXPENSES TO PROVIDE FOR CONTRACT OBLIGATIONS.  ALL FUNDS REMAIN WITHIN THEIR ORIGINAL PROGRAM PROJECT WITHOUT ADVERSE IMPACT TO THE LOSING BOC IAW EPA RMDS 2520, 30 CFR, AND RELATED GUIDANCE. BUDGET POC - TERRY EPPLERECAD POC -SHERRY LAWRENCE."
